wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q4357370,2065,27.4274,27.4274,sj9PGLAlnmUAAAAAACZpig,Marie-Louise,Bratt-Berndtson,1854
http://www.wikidata.org/entity/Q29341932,4984,27.334538,27.334538,sj9PGLAlnmUAAAAAABg7zQ,Ann-Charlotte,Roos,1944
http://www.wikidata.org/entity/Q3678958,1969,27.255816,27.255816,sj9PGLAlnmUAAAAAABejUA,Klas,Horn,1763
http://www.wikidata.org/entity/Q5593713,2428,27.224714,27.224714,28K7pO-SRrAAAAAAAACoZA,William,Andersson,1879
http://www.wikidata.org/entity/Q6180523,6507,27.11285,27.11285,sj9PGLAlnmUAAAAAABU3hg,Anna,Skytte,1610
http://www.wikidata.org/entity/Q5925854,5404,27.056452,27.056452,WQknIBFpuuAAAAAAAAN9jA,Karl,Kullberg,1813
http://www.wikidata.org/entity/Q5802535,4716,27.025543,27.025543,j6S8rJvx9lAAAAAAAAC0Lg,Mattias,von Hermansson,1716
http://www.wikidata.org/entity/Q5935312,5434,27.002253,27.002253,sj9PGLAlnmUAAAAAABzpNg,Magnus,Wahlbom-Björnstjerna,1758
http://www.wikidata.org/entity/Q656239,836,26.952396,26.952396,TNQaWo324IAAAAAAAAC0ZQ,Per,Berg,1805
http://www.wikidata.org/entity/Q6015644,5669,26.920803,26.920803,4e1scVvZ-EAAAAAAAAAo6w,Karl,Nordling,1826
http://www.wikidata.org/entity/Q5803979,4726,26.830378,26.830378,sj9PGLAlnmUAAAAAAB5q2Q,Andreas Olavi,Rhyselius,1677
http://www.wikidata.org/entity/Q64412191,6186,26.71067,26.71067,YB0QHyfj0hAAAAAAAACYbw,Stina,Sundqvist-Lilljebjörn,1862
http://www.wikidata.org/entity/Q5605469,2463,26.63557,26.63557,sj9PGLAlnmUAAAAAACaBZQ,Pauline,Cederborg,1849
http://www.wikidata.org/entity/Q3431539,1924,26.620037,26.620037,mLh5P0pzYFAAAAAAAABBAw,Agnes,Eneberg,1841
http://www.wikidata.org/entity/Q30608653,5019,26.559742,26.559742,sj9PGLAlnmUAAAAAABkIjQ,Karl,Uppenberg,1906
http://www.wikidata.org/entity/Q5901669,5364,26.395613,26.395613,seuNpYu6DKAAAAAAAABjWQ,Karl,Karlsson,1856
http://www.wikidata.org/entity/Q24285778,3962,26.373455,26.373455,wbbNj8LLWMAAAAAAAAA9mg,Brita,Nordlander-Redin,1921
http://www.wikidata.org/entity/Q6228008,6731,26.346966,26.346966,ciLMGSqrYjAAAAAAAAAJwQ,Hans,Wachtmeister,1828
http://www.wikidata.org/entity/Q5575422,2330,26.203506,26.203506,sj9PGLAlnmUAAAAAACYyaA,Jakob,Gripensvärd,1813
http://www.wikidata.org/entity/Q18238886,3774,25.973747,25.973747,sj9PGLAlnmUAAAAAABLdwQ,Johan,Flygare,1841
http://www.wikidata.org/entity/Q100152236,3069,25.756592,25.756592,sj9PGLAlnmUAAAAAACYzIw,Emerentia,von Düben,1669
http://www.wikidata.org/entity/Q6000859,5599,25.735376,25.735376,seuNpYu6DKAAAAAAAABYnQ,Arur,Möller,1883
http://www.wikidata.org/entity/Q100715864,4115,25.700354,25.700354,sj9PGLAlnmUAAAAAABkwZQ,Seija,Reinikainen,1933
http://www.wikidata.org/entity/Q6210976,6660,25.64743,25.64743,j6S8rJvx9lAAAAAAAAC1eA,Samuel,Hermelin,1744
http://www.wikidata.org/entity/Q16167530,7447,25.580463,25.580463,sj9PGLAlnmUAAAAAABMA1A,Carl,von Post,1811
http://www.wikidata.org/entity/Q5711210,4405,25.54537,25.54537,TR3yO_GV8eAAAAAAAACKjg,Britta,Enckell,1932
http://www.wikidata.org/entity/Q362749,591,25.48959,25.48959,WQknIBFpuuAAAAAAAANfLw,Adolf,Arwidsson,1791
http://www.wikidata.org/entity/Q100450625,4045,25.47883,25.47883,sj9PGLAlnmUAAAAAABlFPQ,C F,DeGeer,1861
http://www.wikidata.org/entity/Q154010,1567,25.348719,25.348719,sj9PGLAlnmUAAAAAABfAEw,Martin,Wallenstråle,1733
http://www.wikidata.org/entity/Q63826684,6171,25.344553,25.344553,sj9PGLAlnmUAAAAAABlY2A,Gustaf,Berg,1852
http://www.wikidata.org/entity/Q62404,6881,25.316547,25.316547,4e1scVvZ-EAAAAAAAAAl2g,Simon,von-Rothstein,1730
http://www.wikidata.org/entity/Q100450053,4040,25.315697,25.315697,sj9PGLAlnmUAAAAAACd0FQ,Ernst,Josephson,1851
http://www.wikidata.org/entity/Q4959310,989,25.305597,25.305597,TR3yO_GV8eAAAAAAAACFAA,Ebba,von Eckermann,1866
http://www.wikidata.org/entity/Q6190801,6550,25.284298,25.284298,YB0QHyfj0hAAAAAAAAA8pQ,Kilian,Stobaeus,1717
http://www.wikidata.org/entity/Q5961497,5519,25.262924,25.262924,WQknIBFpuuAAAAAAAAN7nA,Claes,Ljungström,1819
http://www.wikidata.org/entity/Q6001375,5614,25.122532,25.122532,9fCwuOWMwGAAAAAAAAAGKQ,Jacob,von Utfall,1715
http://www.wikidata.org/entity/Q5545272,1339,25.11792,25.11792,28K7pO-SRrAAAAAAAACZKA,Pehr,Ahlgren,1807
http://www.wikidata.org/entity/Q5777092,4607,25.11504,25.11504,IQojCnw0WmAAAAAAAABL9A,Elsa,Fougt,1744
http://www.wikidata.org/entity/Q51271707,5209,25.11414,25.11414,sj9PGLAlnmUAAAAAABOl2w,Jonas,Kerfstedt,1810
http://www.wikidata.org/entity/Q5879,3228,24.989244,24.989244,4e1scVvZ-EAAAAAAAAAhjA,Ulrika,von-Fersen,1749
http://www.wikidata.org/entity/Q6228206,6736,24.957422,24.957422,sj9PGLAlnmUAAAAAAB2Olg,Johan,Wadman,1777
http://www.wikidata.org/entity/Q5955501,5504,24.953302,24.953302,sj9PGLAlnmUAAAAAABllEg,Sven,Linder,1887
http://www.wikidata.org/entity/Q6216880,6700,24.923407,24.923407,YB0QHyfj0hAAAAAAAACVew,Johs-Arvid,Sundgren,1891
http://www.wikidata.org/entity/Q11860430,7124,24.90395,24.90395,sj9PGLAlnmUAAAAAACZ2pQ,Gerda,Vult-von-Steijern,1862
http://www.wikidata.org/entity/Q5784401,4642,24.861118,24.861118,j6S8rJvx9lAAAAAAAAAQrA,Henrik,Hallbäck,1838
http://www.wikidata.org/entity/Q5602442,2443,24.847942,24.847942,sj9PGLAlnmUAAAAAABlW1w,C M,Carlander,1837
http://www.wikidata.org/entity/Q15982802,7389,24.781273,24.781273,sj9PGLAlnmUAAAAAABlRIg,O M,Kullgren,1849
http://www.wikidata.org/entity/Q38186478,5064,24.765902,24.765902,seuNpYu6DKAAAAAAAAABCQ,Gustaf,Pettersson,1847
http://www.wikidata.org/entity/Q829787,47,24.688164,24.688164,WQknIBFpuuAAAAAAAANhEg,Johan,Lillienstedt,1655
http://www.wikidata.org/entity/Q26239931,3995,24.59116,24.59116,TR3yO_GV8eAAAAAAAABgZA,Karl,Ekström,1836
http://www.wikidata.org/entity/Q108374270,4350,24.578934,24.578934,Dysd0OxEWfAAAAAAAAAscw,Samuel,Perman,1760
http://www.wikidata.org/entity/Q5769669,4592,24.573483,24.573483,sj9PGLAlnmUAAAAAAB6lBw,W A,Grebst,1875
http://www.wikidata.org/entity/Q5711133,4400,24.55793,24.55793,sj9PGLAlnmUAAAAAABTD-w,Peter,Enbom,1759
http://www.wikidata.org/entity/Q99769900,2878,24.540552,24.540552,sj9PGLAlnmUAAAAAAB4uyA,Jacob,Berggren,1790
http://www.wikidata.org/entity/Q5629684,2608,24.54055,24.54055,sj9PGLAlnmUAAAAAAB4uyA,Jacob,Berggren,1790
http://www.wikidata.org/entity/Q366086,611,24.538944,24.538944,28K7pO-SRrAAAAAAAACWew,Rupert,Andersson,1887
http://www.wikidata.org/entity/Q100151904,3044,24.503704,24.503704,sj9PGLAlnmUAAAAAAB2--A,Carl,Deleen,1767
http://www.wikidata.org/entity/Q18239228,3779,24.490955,24.490955,sj9PGLAlnmUAAAAAABlWlA,J,Granlund,1841
http://www.wikidata.org/entity/Q28913674,4974,24.480198,24.480198,sj9PGLAlnmUAAAAAABU3nA,Sofia,Berger,1837
http://www.wikidata.org/entity/Q365558,606,24.461422,24.461422,IQojCnw0WmAAAAAAAABL5g,Johan,von Feilitzen,1769
http://www.wikidata.org/entity/Q28538262,4934,24.444597,24.444597,sj9PGLAlnmUAAAAAABLcnA,Carl,von Ekensteen,1826
http://www.wikidata.org/entity/Q11865659,7169,24.348606,24.348606,4e1scVvZ-EAAAAAAAAAhZA,Erik,von-Boisman,1740
http://www.wikidata.org/entity/Q237703,1739,24.34655,24.34655,TR3yO_GV8eAAAAAAAABknQ,Kerstin,Ekman-Hjorth,1933
http://www.wikidata.org/entity/Q531582,761,24.333847,24.333847,sj9PGLAlnmUAAAAAABLKug,Alexander,Bergenstråhle,1813
http://www.wikidata.org/entity/Q4964071,1039,24.318787,24.318787,sj9PGLAlnmUAAAAAABZhrA,Gustaf,Nordenankar,1815
http://www.wikidata.org/entity/Q76188621,6296,24.287666,24.287666,j6S8rJvx9lAAAAAAAADIxg,George,Hayman,1847
http://www.wikidata.org/entity/Q24018500,3942,24.25446,24.25446,IQojCnw0WmAAAAAAAABMPg,Constantin,Fallenius,1862
http://www.wikidata.org/entity/Q99874105,2973,24.250933,24.250933,TR3yO_GV8eAAAAAAAABWNw,Per-Erik,Ekholm,1927
http://www.wikidata.org/entity/Q4969551,1064,24.236118,24.236118,xnPIH5lXePAAAAAAAAAYWw,Ann-Marie,Åstedt,1942
http://www.wikidata.org/entity/Q439832,656,24.201523,24.201523,rkIpfGqHXrAAAAAAAACdUw,Erik,Lundkvist,1906
http://www.wikidata.org/entity/Q5572576,2315,24.173859,24.173859,5TJc-sPXaKAAAAAAAAAnjA,C J,Bergman,1817
http://www.wikidata.org/entity/Q21402549,3892,24.163351,24.163351,sj9PGLAlnmUAAAAAAB4v_g,Anders,Nohrborg,1725
http://www.wikidata.org/entity/Q1035,3203,24.14687,24.14687,j6S8rJvx9lAAAAAAAAAFww,Charles,Hagdahl,1809
http://www.wikidata.org/entity/Q5966119,5539,24.126877,24.126877,sj9PGLAlnmUAAAAAABUwOA,Johan,af Ekenstam,1791
http://www.wikidata.org/entity/Q68202,1357,24.079023,24.079023,0piq-fX0h5AAAAAAAABicw,Fredrik,von Krusenstjerna,1768
http://www.wikidata.org/entity/Q108396194,4390,24.04589,24.04589,sj9PGLAlnmUAAAAAACZUvg,Johan,Nelson,1852
http://www.wikidata.org/entity/Q16649642,3606,24.045704,24.045704,4e1scVvZ-EAAAAAAAAAd9w,Anna,Bonde,1705
http://www.wikidata.org/entity/Q5810984,4776,24.030464,24.030464,sj9PGLAlnmUAAAAAABe3Dg,Olof,Holmberg,1893
http://www.wikidata.org/entity/Q100153203,3074,24.021177,24.021177,sj9PGLAlnmUAAAAAABNOKA,Kjell-Arne,Svensson,1936
http://www.wikidata.org/entity/Q6218100,6706,23.89897,23.89897,mLh5P0pzYFAAAAAAAAAnOg,Carl,Hjort,1817
http://www.wikidata.org/entity/Q16945439,3699,23.794897,23.794897,WQknIBFpuuAAAAAAAANiUQ,Zacharias,Esberg,1666
http://www.wikidata.org/entity/Q6210244,6650,23.73879,23.73879,9fCwuOWMwGAAAAAAAAABhg,Eleonora,Uggla-Fleetwood,1749
http://www.wikidata.org/entity/Q5561282,2240,23.723925,23.723925,sj9PGLAlnmUAAAAAABMKdw,Christian,von Schmiterlöw,1745
http://www.wikidata.org/entity/Q116778,1507,23.723925,23.723925,sj9PGLAlnmUAAAAAABMKdw,Christian,von Schmiterlöw,1745
http://www.wikidata.org/entity/Q16596123,3531,23.715477,23.715477,sj9PGLAlnmUAAAAAAB4vxw,Hedvig Amalia Aurora,Storckenfelt,1816
http://www.wikidata.org/entity/Q57281,3461,23.618176,23.618176,IQojCnw0WmAAAAAAAABSDA,Wilhelm,Faxe,1767
http://www.wikidata.org/entity/Q3427152,1909,23.615128,23.615128,mLh5P0pzYFAAAAAAAAAvfA,Gustaf,Köhler,1858
http://www.wikidata.org/entity/Q2293455,1749,23.603836,23.603836,YB0QHyfj0hAAAAAAAAAx2A,Olaus,Svebilius,1624
http://www.wikidata.org/entity/Q7302,3268,23.539524,23.539524,sj9PGLAlnmUAAAAAABZrfw,von Holstein Georg,Staël,1685
http://www.wikidata.org/entity/Q4948588,924,23.525974,23.525974,mLh5P0pzYFAAAAAAAABBFg,Jenny,Forssman,1856
http://www.wikidata.org/entity/Q52554971,5896,23.47107,23.47107,sj9PGLAlnmUAAAAAABlQ9Q,G,Bellander,1854
http://www.wikidata.org/entity/Q5578219,2345,23.382282,23.382282,sj9PGLAlnmUAAAAAAB4cFg,Gabriel,von Haartsman,1757
http://www.wikidata.org/entity/Q3180415,1844,23.353596,23.353596,mLh5P0pzYFAAAAAAAAAnSQ,Jakob,Hjärne,1805
http://www.wikidata.org/entity/Q71406633,6246,23.302444,23.302444,4e1scVvZ-EAAAAAAAAAikg,Magnus,Fogelqvist,1798
http://www.wikidata.org/entity/Q15978580,7379,23.264162,23.264162,sj9PGLAlnmUAAAAAABZhRg,Anders,Stjernström,1852
http://www.wikidata.org/entity/Q10967193,7084,23.259409,23.259409,sj9PGLAlnmUAAAAAABOl0Q,Gabriel,Hallström,1822
http://www.wikidata.org/entity/Q6215259,6690,23.257338,23.257338,TNQaWo324IAAAAAAAAEAvQ,Kristina,Bielke,1688
http://www.wikidata.org/entity/Q6152281,6427,23.257338,23.257338,TNQaWo324IAAAAAAAAEAvQ,Kristina,Bielke,1688
http://www.wikidata.org/entity/Q52555879,5911,23.247917,23.247917,mLh5P0pzYFAAAAAAAAA2Hg,Carl,Stenbock,1653
http://www.wikidata.org/entity/Q106611599,4285,23.212534,23.212534,Dysd0OxEWfAAAAAAAABmlg,Ester,Palmér,1879
http://www.wikidata.org/entity/Q6170614,6452,23.191109,23.191109,sj9PGLAlnmUAAAAAAB5r0w,Anders,Hedenberg,1737
http://www.wikidata.org/entity/Q62432,6891,23.17696,23.17696,5TJc-sPXaKAAAAAAAAAntA,Bernhard,von Beskow,1796
http://www.wikidata.org/entity/Q428220,631,23.176947,23.176947,NhqpvvI9tpAAAAAAAAAthg,Birger,Thompson,1885
http://www.wikidata.org/entity/Q5617156,2558,23.164665,23.164665,rkIpfGqHXrAAAAAAAADdoQ,C G,af Leopold,1756
http://www.wikidata.org/entity/Q6000244,5594,23.163912,23.163912,4e1scVvZ-EAAAAAAAAAe8A,Johan,Salvius,1590
http://www.wikidata.org/entity/Q5945455,5459,23.16174,23.16174,sj9PGLAlnmUAAAAAAA2hMg,Gabriel,Anrep,1821
http://www.wikidata.org/entity/Q6184699,6512,23.157866,23.157866,sj9PGLAlnmUAAAAAACblBA,Arvid,Posse,1782
http://www.wikidata.org/entity/Q5954083,5499,23.15169,23.15169,rkIpfGqHXrAAAAAAAABGvQ,Sigurd,Lindberger,1912
http://www.wikidata.org/entity/Q100151901,3039,23.117006,23.117006,j6S8rJvx9lAAAAAAAACufg,Anders,von Höpken,1712
http://www.wikidata.org/entity/Q5733641,4497,23.054386,23.054386,sj9PGLAlnmUAAAAAAA4P-A,J J,Anckarström,1762
http://www.wikidata.org/entity/Q346993,556,23.034899,23.034899,sj9PGLAlnmUAAAAAACZUtw,Otto,Hill,1879
http://www.wikidata.org/entity/Q99963733,3018,23.014885,23.014885,NhqpvvI9tpAAAAAAAAAccw,Ulrika,Tollgren,1969
http://www.wikidata.org/entity/Q1351341,217,22.994978,22.994978,sj9PGLAlnmUAAAAAAB6lNg,K A,Hermelin,1860
http://www.wikidata.org/entity/Q2041029,6816,22.99422,22.99422,sj9PGLAlnmUAAAAAABTIYA,Hugo,Witt,1875
http://www.wikidata.org/entity/Q11881850,7204,22.953682,22.953682,j6S8rJvx9lAAAAAAAAAokw,Max,Happach,1860
http://www.wikidata.org/entity/Q4411847,2090,22.953396,22.953396,I_2wtd5VefAAAAAAAAAkEA,Sara,Minten,1790
http://www.wikidata.org/entity/Q1312624,187,22.932713,22.932713,Dysd0OxEWfAAAAAAAAAubg,Jon,Persson,1843
http://www.wikidata.org/entity/Q329537,521,22.924915,22.924915,VaM-WW8ntnAAAAAAAAABVA,XII,Carl,1682
http://www.wikidata.org/entity/Q265841,459,22.916784,22.916784,sj9PGLAlnmUAAAAAABHNhA,Amy,Lagerquist,1874
http://www.wikidata.org/entity/Q6201605,6625,22.875742,22.875742,YB0QHyfj0hAAAAAAAACE_A,Eugénie,Söderberg,1903
http://www.wikidata.org/entity/Q93354,1463,22.827948,22.827948,YB0QHyfj0hAAAAAAAABoAQ,Alfred,Scott,1896
http://www.wikidata.org/entity/Q18242515,3784,22.78846,22.78846,4e1scVvZ-EAAAAAAAAAhYQ,Wilhelmina,Ribbing-af-Zernava,1728
http://www.wikidata.org/entity/Q4947440,919,22.773697,22.773697,IQojCnw0WmAAAAAAAAARzA,Sune,Fahlgren,1952
http://www.wikidata.org/entity/Q5869972,4836,22.773643,22.773643,sj9PGLAlnmUAAAAAABJIxA,Bo,Hall,1938
http://www.wikidata.org/entity/Q5682,3218,22.770554,22.770554,sj9PGLAlnmUAAAAAABhR8Q,Gustav,Banér,1547
http://www.wikidata.org/entity/Q27751085,4909,22.766363,22.766363,mLh5P0pzYFAAAAAAAAA_NQ,Emelie,Geijer,1871
http://www.wikidata.org/entity/Q99860772,2938,22.733265,22.733265,sj9PGLAlnmUAAAAAAB2V9A,Kristoffer,Manderström,1727
http://www.wikidata.org/entity/Q5707282,2663,22.729069,22.729069,rkIpfGqHXrAAAAAAAADiCA,Adolf,Lewenhaupt,1794
http://www.wikidata.org/entity/Q5810528,4761,22.72689,22.72689,j6S8rJvx9lAAAAAAAABjCA,Per,Holm,1888
http://www.wikidata.org/entity/Q5962508,5529,22.694641,22.694641,sj9PGLAlnmUAAAAAAA7k3A,Carl,Cronhiort,1694
http://www.wikidata.org/entity/Q53506118,6021,22.690056,22.690056,IQojCnw0WmAAAAAAAABTxQ,Anton,Fahnehjelm,1807
http://www.wikidata.org/entity/Q6235986,6771,22.66806,22.66806,sj9PGLAlnmUAAAAAABzpXA,Carl,Ehrenpreus,1692
http://www.wikidata.org/entity/Q100153899,3094,22.661015,22.661015,4e1scVvZ-EAAAAAAAAALWA,Jacob,Blidberg,1789
http://www.wikidata.org/entity/Q4990509,1204,22.65818,22.65818,wbbNj8LLWMAAAAAAAABPRQ,Inga-Britt,Nyberg,1930
http://www.wikidata.org/entity/Q52556765,5916,22.632294,22.632294,IQojCnw0WmAAAAAAAABJYA,Carl,Fredenberg,1788
http://www.wikidata.org/entity/Q31872554,5029,22.583246,22.583246,sj9PGLAlnmUAAAAAABO5cg,Martina,von Schwerin,1789
http://www.wikidata.org/entity/Q547466,776,22.556328,22.556328,j6S8rJvx9lAAAAAAAAC5UA,Viveca,Hallberg,1944
http://www.wikidata.org/entity/Q51880051,5219,22.55386,22.55386,YB0QHyfj0hAAAAAAAAAGKQ,Daniel,Svensson,1815
http://www.wikidata.org/entity/Q108366499,4335,22.474415,22.474415,ciLMGSqrYjAAAAAAAABCvA,Inéz,Wigert-Backman,1846
http://www.wikidata.org/entity/Q20156145,3882,22.44905,22.44905,9Y5iReTPHdAAAAAAAAAR4Q,Ludvig,Ringborg,1811
http://www.wikidata.org/entity/Q3678183,1964,22.435368,22.435368,I_2wtd5VefAAAAAAAABDAA,Eleonora,Maria,1599
http://www.wikidata.org/entity/Q3160127,1839,22.435368,22.435368,I_2wtd5VefAAAAAAAABDAA,Eleonora,Maria,1599
http://www.wikidata.org/entity/Q80184015,6916,22.402903,22.402903,AUBJHcnv_WAAAAAAAAA59Q,Isak,Clason,1856
http://www.wikidata.org/entity/Q4412615,2095,22.380013,22.380013,YB0QHyfj0hAAAAAAAABkiA,Einar,Schoultz,1907
http://www.wikidata.org/entity/Q5772257,4597,22.378618,22.378618,mLh5P0pzYFAAAAAAAAAh0Q,Carl-XI,Sverige,1655
http://www.wikidata.org/entity/Q100235378,3119,22.3646,22.3646,sj9PGLAlnmUAAAAAABU3Wg,Desideria,Clary,1777
http://www.wikidata.org/entity/Q5408529,1299,22.358635,22.358635,rkIpfGqHXrAAAAAAAAB7dg,S,Ljungberg,1850
http://www.wikidata.org/entity/Q4960558,1004,22.346046,22.346046,YB0QHyfj0hAAAAAAAACb9A,Ulla-Britta,Säfström,1927
http://www.wikidata.org/entity/Q60842211,6151,22.328669,22.328669,sj9PGLAlnmUAAAAAABMSRA,Fredrik,von Unge,1766
http://www.wikidata.org/entity/Q52720191,6011,22.307524,22.307524,sj9PGLAlnmUAAAAAABNqOw,Eric,Piper,1772
http://www.wikidata.org/entity/Q6026536,5704,22.283627,22.283627,sj9PGLAlnmUAAAAAABMAfQ,Carl,Olsson,1844
http://www.wikidata.org/entity/Q4205935,2015,22.272577,22.272577,sj9PGLAlnmUAAAAAABGFsg,Jacob,Ankarcrona,1824
http://www.wikidata.org/entity/Q52635024,5961,22.251705,22.251705,sj9PGLAlnmUAAAAAABLeQA,Alexander,Fischerström,1830
http://www.wikidata.org/entity/Q71412733,6251,22.233795,22.233795,ciLMGSqrYjAAAAAAAABwiA,Peter,Wieselgren,1800
http://www.wikidata.org/entity/Q1177452,142,22.220966,22.220966,mLh5P0pzYFAAAAAAAAAvig,Hans,von Königsmarck,1600
http://www.wikidata.org/entity/Q29721,3343,22.127522,22.127522,sj9PGLAlnmUAAAAAAA1sww,Nils,Björling,1887
http://www.wikidata.org/entity/Q6001036,5609,22.121048,22.121048,sj9PGLAlnmUAAAAAAB5WpA,Johan,Vingård,1738
http://www.wikidata.org/entity/Q5629584,2598,22.104015,22.104015,VaM-WW8ntnAAAAAAAAABUQ,Johan III,Sobieski,1629
http://www.wikidata.org/entity/Q5571604,2300,22.104015,22.104015,VaM-WW8ntnAAAAAAAAABUQ,Johan III,Sobieski,1629
http://www.wikidata.org/entity/Q106837,1493,22.075499,22.075499,4e1scVvZ-EAAAAAAAAAbNw,Erik,Knutsson,1150
http://www.wikidata.org/entity/Q5562885,2255,22.071976,22.071976,4e1scVvZ-EAAAAAAAAAdqg,Vendela,Skytte,1608
http://www.wikidata.org/entity/Q108394134,4385,22.03096,22.03096,sj9PGLAlnmUAAAAAAA1igA,Carl,Bodin,1814
http://www.wikidata.org/entity/Q5613494,2528,22.02044,22.02044,28K7pO-SRrAAAAAAAACoIg,Bernhard,Almqvist,1813
http://www.wikidata.org/entity/Q4962831,1029,22.003132,22.003132,sj9PGLAlnmUAAAAAABlXVA,C,Lindholm,1836
http://www.wikidata.org/entity/Q6066129,5774,21.999647,21.999647,TNQaWo324IAAAAAAAADzZQ,Carl Mikael,Bellman,1740
http://www.wikidata.org/entity/Q4964260,1044,21.994356,21.994356,sj9PGLAlnmUAAAAAABLzdg,Gustaf,Lundström,1846
http://www.wikidata.org/entity/Q6065460,5764,21.978928,21.978928,rkIpfGqHXrAAAAAAAADs5g,Lennart,Lewinson,1915
http://www.wikidata.org/entity/Q101096066,4160,21.96478,21.96478,sj9PGLAlnmUAAAAAAB6buw,Carl Johan,Fahlcrantz,1774
http://www.wikidata.org/entity/Q50347207,5199,21.943167,21.943167,sj9PGLAlnmUAAAAAAB5q1w,Johan,Peringer-Peringsköld,1654
http://www.wikidata.org/entity/Q6086504,6372,21.925308,21.925308,Dysd0OxEWfAAAAAAAAAnFw,Hedvig,Paulin,1716
http://www.wikidata.org/entity/Q6682,3243,21.906578,21.906578,sj9PGLAlnmUAAAAAACbnpg,Gustave,Eiffel,1832
http://www.wikidata.org/entity/Q5807738,4731,21.902292,21.902292,sj9PGLAlnmUAAAAAABzpTg,Eric,Lidbeck,1724
http://www.wikidata.org/entity/Q99621262,2863,21.896711,21.896711,sj9PGLAlnmUAAAAAABMEyQ,Fredrik,von Rosen,1785
http://www.wikidata.org/entity/Q6327915,7036,21.885647,21.885647,4e1scVvZ-EAAAAAAAAAQKQ,Carl,Deleen,1767
http://www.wikidata.org/entity/Q728197,10,21.88114,21.88114,sj9PGLAlnmUAAAAAABUhNA,Karl,Sundman,1922
http://www.wikidata.org/entity/Q6212703,6680,21.879128,21.879128,YB0QHyfj0hAAAAAAAAAlog,Carl,Sandberg,1807
http://www.wikidata.org/entity/Q692,3194,21.856848,21.856848,sj9PGLAlnmUAAAAAABUkmQ,Magnus,Brahe,1564
http://www.wikidata.org/entity/Q19976130,3867,21.84778,21.84778,sj9PGLAlnmUAAAAAABzoaA,Fredrik,von Ehrenheim,1753
http://www.wikidata.org/entity/Q535,3189,21.844128,21.844128,lzSYNK3ifoMAAAAAAAcJeQ,Hugo,Hamilton,1802
http://www.wikidata.org/entity/Q6701,3253,21.825823,21.825823,_P7S9YzQCjAAAAAAAAArxg,Gustaf,af Dalström,1785
http://www.wikidata.org/entity/Q5931834,5419,21.7994,21.7994,sj9PGLAlnmUAAAAAABMTEg,Gabriel,von Vegesack,1837
http://www.wikidata.org/entity/Q542039,771,21.779003,21.779003,WQknIBFpuuAAAAAAAANfEQ,Hogenskild,Bielke,1538
http://www.wikidata.org/entity/Q5959480,5514,21.766338,21.766338,WQknIBFpuuAAAAAAAANfOA,Carl,Lilliehorn,1758
http://www.wikidata.org/entity/Q26681,3323,21.740665,21.740665,mLh5P0pzYFAAAAAAAAA2Hw,Carl,Stenbock,1701
http://www.wikidata.org/entity/Q6219370,6711,21.729645,21.729645,YB0QHyfj0hAAAAAAAAA-8Q,Erik,Staél-von-Holstein,1749
http://www.wikidata.org/entity/Q95794561,2773,21.710732,21.710732,sj9PGLAlnmUAAAAAAA8MVw,Clara,von Düben,1758
http://www.wikidata.org/entity/Q6075838,5809,21.702477,21.702477,9Y5iReTPHdAAAAAAAAAXcA,Bengt,Rodhe,1834
http://www.wikidata.org/entity/Q5723722,4482,21.689997,21.689997,IQojCnw0WmAAAAAAAAAT8A,Ernst,Falck,1882
http://www.wikidata.org/entity/Q5579332,2360,21.68508,21.68508,IQojCnw0WmAAAAAAAABJRw,Fabian,von Fersen,1762
http://www.wikidata.org/entity/Q2471178,1764,21.667992,21.667992,sj9PGLAlnmUAAAAAABMKSg,Martin,Schultz,1617
http://www.wikidata.org/entity/Q100621524,4105,21.6634,21.6634,mLh5P0pzYFAAAAAAAAAvDQ,Carl,Kruuse-af-Verchou,1739
http://www.wikidata.org/entity/Q16503942,6961,21.654655,21.654655,sj9PGLAlnmUAAAAAABZS8Q,Ferdinand,Körner,1821
http://www.wikidata.org/entity/Q103729396,4180,21.641867,21.641867,vfWYdYT6EoAAAAAAAAAxJg,Gabriel,Oxenstierna,1587
http://www.wikidata.org/entity/Q5713323,4430,21.630623,21.630623,sj9PGLAlnmUAAAAAAB5WYg,Gustaf Maurits,Armfelt,1757
http://www.wikidata.org/entity/Q52509204,5334,21.627382,21.627382,sj9PGLAlnmUAAAAAABhhvw,Bo,Brundin,1937
http://www.wikidata.org/entity/Q106474347,4270,21.586082,21.586082,4e1scVvZ-EAAAAAAAAAGyQ,Leonard,Westman,1822
http://www.wikidata.org/entity/Q5604633,2458,21.581427,21.581427,xnPIH5lXePAAAAAAAAAZKA,Samuel,Åkerhielm,1763
http://www.wikidata.org/entity/Q28720647,4949,21.553978,21.553978,WQknIBFpuuAAAAAAAAN79w,Hans,von Liewen,1664
http://www.wikidata.org/entity/Q64624719,6191,21.538742,21.538742,sj9PGLAlnmUAAAAAABLHFg,Johan,Schürer-von-Waldheim,1762
http://www.wikidata.org/entity/Q1692077,362,21.52078,21.52078,sj9PGLAlnmUAAAAAABGFdA,Anthon,Wrangel,1679
http://www.wikidata.org/entity/Q4935231,2160,21.428001,21.428001,j6S8rJvx9lAAAAAAAADGdA,Carolina,Hulthén,1829
