,all,WikidataID,spaid,Littauthorid,score,FirstNameWD,LastNameWD,BirthDayWD,FirstNameSPA,LastNameSPA,BirthDaySPA,searchStr,BirthYearSPA,BirthYearWD,wd,Littbank,WD,WD_template,SPA,WikicommonsUrl,name_Ascii,name_str,CommonsCat,UploadUrl
809,Lars Gabriel Nilsson 1833,,Dysd0OxEWfAAAAAAAABNwg,NilssonLG,26.434336,Lars,Nilsson,,Lars,Pålsson,,,1833,1833,Q108366110,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/NilssonLG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108366110'>Q108366110</a>,{{Q|Q108366110}},<a target=_blank href='https://portrattarkiv.se/details/Dysd0OxEWfAAAAAAAABNwg'>link SPA</a>,<a target=_blank href='https://commons.wikimedia.org/wiki/Category:Lars_Nilsson_1833'>link Commons</a>,Lars%20Nilsson%201833,Lars Nilsson 1833,[[Category:Lars%20Nilsson%201833]],<a target=_blank href='https://commons.wikimedia.org/wiki/Special:Upload?wpUploadDescription=%7B%7BInformation%0A%7Cdescription%3D%7B%7Bsv%7Cuppladdat%20fr%C3%A5n%20Portrattarkiv.se%20bild%20av%20Lars%20Nilsson%201833%20{{Q|Q108366110}}%7D%7D%0A%7B%7Ben%7Cuploaded%20from%20Portrattarkiv.se%20picture%20of%20Lars%20Nilsson%201833%20{{Q|Q108366110}}%7D%7D%0A%7Csource%3Dhttps://portrattarkiv.se/details/Dysd0OxEWfAAAAAAAABNwg%0A%7Cauthor%3D%7B%7Bsv|okänd%7D%7D%7B%7Ben|Unknown%7D%7D%0A%7Cpermission%3D%0A%7Cother versions%3D%0A%7D%7D%0A%0A%0A[[Category:Uploaded with spa2CommonsNotebook]]%0A[[Category:Swedish_Portrait_Archive]]%0A[[Category:Lars%20Nilsson%201833]]&wpLicense=cc-by-sa-4.0&wpDestFile=Lars Nilsson 1833_SPA_Notebook_1.jpg&wpSourceType=url&wpUploadFileURL=https://portrattarkiv.se/endpoints/file.php?id=Dysd0OxEWfAAAAAAAABNwg'>link Upload</a>
1092,Johan Wilhelm Tuderus 1786,,Dysd0OxEWfAAAAAAAABDtw,TuderusJW,26.433212,Johan,,,Johan Reinhold,Petre,,,1786,1786,Q27835232,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/TuderusJW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q27835232'>Q27835232</a>,{{Q|Q27835232}},<a target=_blank href='https://portrattarkiv.se/details/Dysd0OxEWfAAAAAAAABDtw'>link SPA</a>,,,,,
2026,Gustaf Fredrik Lagervall 1814,,sj9PGLAlnmUAAAAAABKXhQ,LagervallGF,26.42073,Gustaf,,,Gustaf,Gyllenram,,,1814,1814,Q108807072,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LagervallGF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108807072'>Q108807072</a>,{{Q|Q108807072}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABKXhQ'>link SPA</a>,,,,,
234,Carl Gustaf Kröningssvärd 1786,,rkIpfGqHXrAAAAAAAADfqg,KröningssvärdCG,26.41453,Carl Gustaf,,,Carl,Liljenstolpe,,,1786.0,1786,Q5040252,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KröningssvärdCG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q5040252'>Q5040252</a>,{{Q|Q5040252}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAADfqg'>link SPA</a>,,,,,
1594,Carl Anton Gyllenram 1773,,mLh5P0pzYFAAAAAAAAA2ww,GyllenramCA,26.410984,Carl,,,Carl,Stålhammar,,,1773,1773,Q98751922,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/GyllenramCA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q98751922'>Q98751922</a>,{{Q|Q98751922}},<a target=_blank href='https://portrattarkiv.se/details/mLh5P0pzYFAAAAAAAAA2ww'>link SPA</a>,,,,,
1803,Rudolf Cederström 1816,,sj9PGLAlnmUAAAAAACZePA,CederströmR,26.410378,,,,R,Cederström,,,1816,1816,Q111689071,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/CederströmR'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q111689071'>Q111689071</a>,{{Q|Q111689071}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACZePA'>link SPA</a>,,,,,
219,Kerstin Frykstrand 1901,,Di4a42b6X_AAAAAAAABQIg,FrykstrandK,26.407862,Kerstin,,,Kerstin,Jonsson,,,1901.0,1901,Q4949094,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/FrykstrandK'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q4949094'>Q4949094</a>,{{Q|Q4949094}},<a target=_blank href='https://portrattarkiv.se/details/Di4a42b6X_AAAAAAAABQIg'>link SPA</a>,,,,,
1527,Emil Jacob Jonas 1824,,sj9PGLAlnmUAAAAAABhzAA,JonasE,26.401901,Emil,,,Emil,Langlet,,,1824,1824,Q4205935,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/JonasE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q4205935'>Q4205935</a>,{{Q|Q4205935}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABhzAA'>link SPA</a>,,,,,
1226,Mary Elisabet de Geer 1861,,sj9PGLAlnmUAAAAAABlThw,DeGeerM,26.399664,,de Geer,,E A,DeGeer,,,1861,1861,Q100450625,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/DeGeerM'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q100450625'>Q100450625</a>,{{Q|Q100450625}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABlThw'>link SPA</a>,,,,,
1599,Gustaf Bernhardt 1787,,sj9PGLAlnmUAAAAAABLZ4A,BernhardtG,26.396748,Gustaf,,,Gustaf,Ehrensvärd,,,1787,1787,Q99621322,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BernhardtG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q99621322'>Q99621322</a>,{{Q|Q99621322}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABLZ4A'>link SPA</a>,,,,,
142,Carl Fredric Nordenskiöld den yngre 1756,,WQknIBFpuuAAAAAAAAN7og,NordenskiöldCF,26.3936,Carl,,,Carl,af Leopold,,,1756.0,1756,Q6014711,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/NordenskiöldCF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q6014711'>Q6014711</a>,{{Q|Q6014711}},<a target=_blank href='https://portrattarkiv.se/details/WQknIBFpuuAAAAAAAAN7og'>link SPA</a>,,,,,
439,Carl Bleckert Lybecker 1768,,sj9PGLAlnmUAAAAAABGHow,LybeckerC,26.388042,Carl,,,Carl,Coyet,,,1768,1768,Q52556794,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LybeckerC'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q52556794'>Q52556794</a>,{{Q|Q52556794}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABGHow'>link SPA</a>,,,,,
1093,Johan Wilhelm Tuderus 1786,,s04jCnobu5AAAAAAAAAHFw,TuderusJW,26.38248,Johan,,,Johan,Melander,,,1786,1786,Q27835232,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/TuderusJW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q27835232'>Q27835232</a>,{{Q|Q27835232}},<a target=_blank href='https://portrattarkiv.se/details/s04jCnobu5AAAAAAAAAHFw'>link SPA</a>,,,,,
2257,Nils Jacob Wallén 1801,,TNQaWo324IAAAAAAAAEA1w,WallénNJ,26.378254,Nils,,,Nils,Bergenstråhle,,,1801,1801,Q108898877,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/WallénNJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108898877'>Q108898877</a>,{{Q|Q108898877}},<a target=_blank href='https://portrattarkiv.se/details/TNQaWo324IAAAAAAAAEA1w'>link SPA</a>,,,,,
2211,Olof August Westin 1828,,sj9PGLAlnmUAAAAAABMBiQ,WestinO,26.375254,Olof,,,Olof,Raab,,,1828,1828,Q108867624,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/WestinO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108867624'>Q108867624</a>,{{Q|Q108867624}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABMBiQ'>link SPA</a>,,,,,
834,Johan Samuel Ekmanson 1760,,WQknIBFpuuAAAAAAAAN8-w,EkmansonJS,26.370687,Johan,,,Johan,Brandt,,,1760,1760,Q108374270,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EkmansonJS'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108374270'>Q108374270</a>,{{Q|Q108374270}},<a target=_blank href='https://portrattarkiv.se/details/WQknIBFpuuAAAAAAAAN8-w'>link SPA</a>,,,,,
1600,Gustaf Bernhardt 1787,,TR3yO_GV8eAAAAAAAACC9g,BernhardtG,26.370567,Gustaf,,,Gustaf,Ehrensvärd,,,1787,1787,Q99621322,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BernhardtG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q99621322'>Q99621322</a>,{{Q|Q99621322}},<a target=_blank href='https://portrattarkiv.se/details/TR3yO_GV8eAAAAAAAACC9g'>link SPA</a>,,,,,
2258,Nils Jacob Wallén 1801,,sj9PGLAlnmUAAAAAABbIGg,WallénNJ,26.360197,Nils,,,Nils,Höglund,,,1801,1801,Q108898877,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/WallénNJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108898877'>Q108898877</a>,{{Q|Q108898877}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABbIGg'>link SPA</a>,,,,,
576,Anders Magnus Lindgren 1826,,nGoaRo7IPMAAAAAAAAALhw,LindgrenAnders,26.35662,Anders,,,Anders,Ifver,,,1826,1826,Q68255904,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LindgrenAnders'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q68255904'>Q68255904</a>,{{Q|Q68255904}},<a target=_blank href='https://portrattarkiv.se/details/nGoaRo7IPMAAAAAAAAALhw'>link SPA</a>,,,,,
577,Anders Magnus Lindgren 1826,,sj9PGLAlnmUAAAAAABbNOA,LindgrenAnders,26.35662,Anders,,,Anders,Helin,,,1826,1826,Q68255904,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LindgrenAnders'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q68255904'>Q68255904</a>,{{Q|Q68255904}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABbNOA'>link SPA</a>,,,,,
942,Hjalmar Wernberg 1867,,0piq-fX0h5AAAAAAAABG2g,WernbergHj,26.35262,Hjalmar,,,Hjalmar,Krook,,,1867,1867,Q108441194,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/WernbergHj'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108441194'>Q108441194</a>,{{Q|Q108441194}},<a target=_blank href='https://portrattarkiv.se/details/0piq-fX0h5AAAAAAAABG2g'>link SPA</a>,,,,,
1636,Emil Behrens 1856,,I_2wtd5VefAAAAAAAABLBQ,BehrensEM,26.334105,Emil,,,Emil,Melander,,,1856,1856,Q41774327,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BehrensEM'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q41774327'>Q41774327</a>,{{Q|Q41774327}},<a target=_blank href='https://portrattarkiv.se/details/I_2wtd5VefAAAAAAAABLBQ'>link SPA</a>,,,,,
111,Johan Gustaf Hjerta 1791,,I_2wtd5VefAAAAAAAABIow,HjertaG,26.32537,Johan,,,Johan,Molander,,,1791.0,1791,Q5805061,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/HjertaG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q5805061'>Q5805061</a>,{{Q|Q5805061}},<a target=_blank href='https://portrattarkiv.se/details/I_2wtd5VefAAAAAAAABIow'>link SPA</a>,,,,,
143,Carl Fredric Nordenskiöld den yngre 1756,,sj9PGLAlnmUAAAAAAB5rsw,NordenskiöldCF,26.319073,Carl,,,Carl Gustaf,af-Leopold,,,1756.0,1756,Q6014711,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/NordenskiöldCF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q6014711'>Q6014711</a>,{{Q|Q6014711}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAB5rsw'>link SPA</a>,,,,,
2188,Theodor Björck 1811,,4e1scVvZ-EAAAAAAAAAUhw,BjörckT,26.310913,Theodor,,,August,Blanche,,,1811,1811,Q108846160,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BjörckT'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108846160'>Q108846160</a>,{{Q|Q108846160}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAUhw'>link SPA</a>,,,,,
2429,Carl Johan Moqvist 1825,,YB0QHyfj0hAAAAAAAACwrw,MoqvistCJ,26.305086,Carl,,,Carl,Spaak,,,1825,1825,Q110212244,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MoqvistCJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q110212244'>Q110212244</a>,{{Q|Q110212244}},<a target=_blank href='https://portrattarkiv.se/details/YB0QHyfj0hAAAAAAAACwrw'>link SPA</a>,,,,,
2276,Carl Georg de Frese 1798,,TNQaWo324IAAAAAAAADxQA,FreseCG,26.297031,Carl,,,Carl,Bergenstråhle,,,1798,1798,Q108906286,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/FreseCG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108906286'>Q108906286</a>,{{Q|Q108906286}},<a target=_blank href='https://portrattarkiv.se/details/TNQaWo324IAAAAAAAADxQA'>link SPA</a>,,,,,
411,Jonas Philipsson 1827,,sj9PGLAlnmUAAAAAABF2fA,PhilipssonJ,26.294815,Jonas,,,Jonas,Nilsson,,,1827,1827,Q52509398,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/PhilipssonJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q52509398'>Q52509398</a>,{{Q|Q52509398}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABF2fA'>link SPA</a>,,,,,
578,Anders Magnus Lindgren 1826,,sj9PGLAlnmUAAAAAACZcTQ,LindgrenAnders,26.29227,Anders,,,Anders,Olsson,,,1826,1826,Q68255904,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LindgrenAnders'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q68255904'>Q68255904</a>,{{Q|Q68255904}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACZcTQ'>link SPA</a>,,,,,
735,Axel Viktor Heribert Ahlberg 1814,,TNQaWo324IAAAAAAAADs_g,AhlbergAVH,26.291658,Axel,,,Axel,Berger,,,1814,1814,Q105729349,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AhlbergAVH'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q105729349'>Q105729349</a>,{{Q|Q105729349}},<a target=_blank href='https://portrattarkiv.se/details/TNQaWo324IAAAAAAAADs_g'>link SPA</a>,,,,,
2430,Carl Johan Moqvist 1825,,seuNpYu6DKAAAAAAAABhNg,MoqvistCJ,26.28684,Carl,,,Carl,Backman,,,1825,1825,Q110212244,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MoqvistCJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q110212244'>Q110212244</a>,{{Q|Q110212244}},<a target=_blank href='https://portrattarkiv.se/details/seuNpYu6DKAAAAAAAABhNg'>link SPA</a>,,,,,
2270,Olof Lysander 1832,,sj9PGLAlnmUAAAAAABMBcQ,LysanderO,26.26883,Olof,,,Olof,Pripp,,,1832,1832,Q108899784,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LysanderO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108899784'>Q108899784</a>,{{Q|Q108899784}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABMBcQ'>link SPA</a>,,,,,
300,Carl Erik Södling 1819,,sj9PGLAlnmUAAAAAABLjzQ,SödlingCE,26.259825,Carl,,,Carl,von Braun,,,1819.0,1819,Q6202421,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SödlingCE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q6202421'>Q6202421</a>,{{Q|Q6202421}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABLjzQ'>link SPA</a>,,,,,
1023,Anna Rönström 1847,,4e1scVvZ-EAAAAAAAAAR_Q,RönströmA,26.257824,Anna,,,Anna,Jansdotter,,,1847,1847,Q23506735,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/RönströmA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q23506735'>Q23506735</a>,{{Q|Q23506735}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAR_Q'>link SPA</a>,,,,,
1595,Carl Anton Gyllenram 1773,,sj9PGLAlnmUAAAAAABMTfw,GyllenramCA,26.252514,Carl,,,Carl,Wennerqvist,,,1773,1773,Q98751922,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/GyllenramCA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q98751922'>Q98751922</a>,{{Q|Q98751922}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABMTfw'>link SPA</a>,,,,,
2219,Anders Peter Idequist 1813,,sj9PGLAlnmUAAAAAAA5poA,IdequistAP,26.246506,,,,Anders,Andersson,,,1813,1813,Q108870741,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/IdequistAP'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108870741'>Q108870741</a>,{{Q|Q108870741}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA5poA'>link SPA</a>,,,,,
273,Per Ivar Ödberg 1807,,sj9PGLAlnmUAAAAAABGCFw,ÖdbergPI,26.22631,Per,,,Per,Moberg,,,1807.0,1807,Q55870079,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ÖdbergPI'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q55870079'>Q55870079</a>,{{Q|Q55870079}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABGCFw'>link SPA</a>,,,,,
567,Carl Roland Martin 1787,,sj9PGLAlnmUAAAAAABWBww,MartinCR,26.221472,Carl,,,Carl,Gyllengranat,,,1787,1787,Q66737135,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MartinCR'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q66737135'>Q66737135</a>,{{Q|Q66737135}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABWBww'>link SPA</a>,,,,,
568,Carl Roland Martin 1787,,1ha4xkDj-uAAAAAAAABcxQ,MartinCR,26.22115,Carl,,,Carl,Gyllengranat,,,1787,1787,Q66737135,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MartinCR'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q66737135'>Q66737135</a>,{{Q|Q66737135}},<a target=_blank href='https://portrattarkiv.se/details/1ha4xkDj-uAAAAAAAABcxQ'>link SPA</a>,,,,,
1804,Rudolf Cederström 1816,,sj9PGLAlnmUAAAAAABlPYA,CederströmR,26.216179,,,,R,Cederström,,,1816,1816,Q111689071,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/CederströmR'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q111689071'>Q111689071</a>,{{Q|Q111689071}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABlPYA'>link SPA</a>,,,,,
1580,Johan Stagnell 1711,,WQknIBFpuuAAAAAAAAN9cg,StagnellJ,26.210846,Johan,,,John,Kjernander,,,1711,1711,Q6186636,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/StagnellJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q6186636'>Q6186636</a>,{{Q|Q6186636}},<a target=_blank href='https://portrattarkiv.se/details/WQknIBFpuuAAAAAAAAN9cg'>link SPA</a>,,,,,
206,Ludwig Nicolaus von Hallart 1659,,sj9PGLAlnmUAAAAAABLFBA,HallartLN,26.208824,Ludwig,,,Adam,Lewenhaupt,,,1659.0,1659,Q3334991,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/HallartLN'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q3334991'>Q3334991</a>,{{Q|Q3334991}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABLFBA'>link SPA</a>,,,,,
2170,Lars Vilhelm Löhman 1803,,sj9PGLAlnmUAAAAAABMH-A,LöhmanLV,26.200233,Lars,,,Lars,Sandels,,,1803,1803,Q108844849,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LöhmanLV'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108844849'>Q108844849</a>,{{Q|Q108844849}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABMH-A'>link SPA</a>,,,,,
1528,Emil Jacob Jonas 1824,,rkIpfGqHXrAAAAAAAAANwQ,JonasE,26.193726,Emil,,,Emil,Langlet,,,1824,1824,Q4205935,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/JonasE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q4205935'>Q4205935</a>,{{Q|Q4205935}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAAANwQ'>link SPA</a>,,,,,
1014,Johan Olof Ekmark 1841,,sj9PGLAlnmUAAAAAABUrUg,EkmarkJO,26.171906,Johan,,,Johan,Tjernberg,,,1841,1841,Q22276917,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EkmarkJO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q22276917'>Q22276917</a>,{{Q|Q22276917}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABUrUg'>link SPA</a>,,,,,
949,Sven Sandberg 1833,,ciLMGSqrYjAAAAAAAAAHdA,SandbergS,26.16249,Sven,,,Sven,Wahldorff,,,1833,1833,Q108443838,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SandbergS'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108443838'>Q108443838</a>,{{Q|Q108443838}},<a target=_blank href='https://portrattarkiv.se/details/ciLMGSqrYjAAAAAAAAAHdA'>link SPA</a>,,,,,
2325,Olof Abraham Ericsson 1822,,seuNpYu6DKAAAAAAAAABGA,EricssonOA,26.159588,Olof,,,Olof,Staaff,,,1822,1822,Q108916413,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EricssonOA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916413'>Q108916413</a>,{{Q|Q108916413}},<a target=_blank href='https://portrattarkiv.se/details/seuNpYu6DKAAAAAAAAABGA'>link SPA</a>,,,,,
1637,Emil Behrens 1856,,4e1scVvZ-EAAAAAAAAAowQ,BehrensEM,26.154652,Emil,,,Emil,Melander,,,1856,1856,Q41774327,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BehrensEM'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q41774327'>Q41774327</a>,{{Q|Q41774327}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAowQ'>link SPA</a>,,,,,
1638,Emil Behrens 1856,,4e1scVvZ-EAAAAAAAAAXtQ,BehrensEM,26.10552,Emil,,,Emil,Melander,,,1856,1856,Q41774327,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BehrensEM'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q41774327'>Q41774327</a>,{{Q|Q41774327}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAXtQ'>link SPA</a>,,,,,
293,J. O. Sundvallson 1817,,5TJc-sPXaKAAAAAAAAAnjA,SundvallsonJO,26.104477,J.,,,C J,Bergman,,,1817.0,1817,Q6196732,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SundvallsonJO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q6196732'>Q6196732</a>,{{Q|Q6196732}},<a target=_blank href='https://portrattarkiv.se/details/5TJc-sPXaKAAAAAAAAAnjA'>link SPA</a>,,,,,
1663,Paul Olsson 1868,,4e1scVvZ-EAAAAAAAAAfSA,OlssonP,26.09245,Paul,,,Ferdinand,Grahmann,,,1868,1868,Q108757999,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/OlssonP'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108757999'>Q108757999</a>,{{Q|Q108757999}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAfSA'>link SPA</a>,,,,,
442,Anders Söderman 1679,,sj9PGLAlnmUAAAAAABU7AQ,SodermanAnders,26.090586,Anders,,,Anders,Båld,,,1679,1679,Q52575598,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SodermanAnders'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q52575598'>Q52575598</a>,{{Q|Q52575598}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABU7AQ'>link SPA</a>,,,,,
73,Per Fischier 1852,,1ha4xkDj-uAAAAAAAAAmXg,FischierPEM,26.088505,Per,,,Per,Gussenius,,,1852.0,1852,Q5731816,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/FischierPEM'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q5731816'>Q5731816</a>,{{Q|Q5731816}},<a target=_blank href='https://portrattarkiv.se/details/1ha4xkDj-uAAAAAAAAAmXg'>link SPA</a>,,,,,
